dimension,stratum,family,pr_n,introduced_alert_n,affected_pr_n,affected_pr_percent,affected_pr_wilson_low_percent,affected_pr_wilson_high_percent,alerts_per_100_pr,mean_per_pr,median_per_pr,p95_per_pr,max_per_pr
task_type,all,quality,3087,775,251,8.130871396177518,7.217979183171217,9.14783787862325,25.105280207321023,0.25105280207321024,0.0,1.0,74
task_type,all,security,3087,79,27,0.8746355685131195,0.6018030039774361,1.26957925846845,2.559118885649498,0.02559118885649498,0.0,0.0,20
task_type,feat,quality,1353,544,152,11.23429416112343,9.660196262884583,13.027897236871544,40.20694752402069,0.402069475240207,0.0,2.0,74
task_type,feat,security,1353,59,18,1.3303769401330376,0.8431659740912872,2.093172576126845,4.360679970436068,0.04360679970436068,0.0,0.0,20
task_type,fix,quality,1427,146,69,4.83531885073581,3.838497450517521,6.0746524618145195,10.2312543798178,0.102312543798178,0.0,0.0,10
task_type,fix,security,1427,16,8,0.5606166783461808,0.2843431960173685,1.1023554279550978,1.1212333566923616,0.011212333566923615,0.0,0.0,7
task_type,refactor,quality,307,85,30,9.77198697068404,6.930944273807146,13.60732596302135,27.68729641693811,0.2768729641693811,0.0,1.0,12
task_type,refactor,security,307,4,1,0.3257328990228013,0.05752301502835403,1.8217175608125005,1.3029315960912051,0.013029315960912053,0.0,0.0,4
